x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.008236169313686599,0.0005319395903386576,T4 2024,Nacional
0.008243517137805441,0.0005327058273626623,T4 2024,Nacional
0.008250864961924283,0.0005334720643866669,T4 2024,Nacional
0.00825575227613177,0.0005339890506279318,T4 2024,Nacional
0.008261684464411202,0.0005346232406465632,T4 2024,Nacional
0.008267616652690633,0.0005352574306651947,T4 2024,Nacional
0.008280155141553978,0.0005365978777500295,T4 2024,Nacional
0.008292693630417323,0.0005379383248348644,T4 2024,Nacional
0.008305232119280666,0.0005392787719196991,T4 2024,Nacional
0.008317770608144011,0.0005406192190045339,T4 2024,Nacional
0.008335870523519324,0.0005426131805219196,T4 2024,Nacional
0.008353970438894635,0.0005446071420393055,T4 2024,Nacional
0.008372070354269947,0.0005466011035566913,T4 2024,Nacional
0.008390170269645258,0.000548595065074077,T4 2024,Nacional
0.00840827018502057,0.0005505890265914628,T4 2024,Nacional
0.008426370100395883,0.0005525829881088486,T4 2024,Nacional
0.008444470015771194,0.0005545769496262344,T4 2024,Nacional
0.008462569931146507,0.0005565709111436202,T4 2024,Nacional
0.008480669846521818,0.000558564872661006,T4 2024,Nacional
0.00849876976189713,0.0005605588341783918,T4 2024,Nacional
0.008516869677272441,0.0005625527956957775,T4 2024,Nacional
0.008534969592647754,0.0005645467572131633,T4 2024,Nacional
0.008553069508023066,0.0005665407187305492,T4 2024,Nacional
0.008571169423398377,0.0005685346802479349,T4 2024,Nacional
0.00858926933877369,0.0005705286417653207,T4 2024,Nacional
0.008607369254149,0.0005725226032827066,T4 2024,Nacional
0.008625469169524313,0.0005745165648000923,T4 2024,Nacional
0.008643569084899624,0.0005765105263174781,T4 2024,Nacional
0.008661669000274937,0.0005785044878348638,T4 2024,Nacional
0.008669252763700347,0.0005793579133982137,T4 2024,Nacional
0.008675656830592916,0.0005800785838739313,T4 2024,Nacional
0.008691869231515681,0.000581903018078248,T4 2024,Nacional
0.008757089596974207,0.0005892424779230565,T4 2024,Nacional
0.008764572243553944,0.0005900845244788949,T4 2024,Nacional
0.008772054890133682,0.0005909265710347335,T4 2024,Nacional
0.00878095317255283,0.0005919279236957306,T4 2024,Nacional
0.00878803135174988,0.0005927244542215238,T4 2024,Nacional
0.00879510953094693,0.0005935209847473169,T4 2024,Nacional
0.008802187710143978,0.0005943175152731101,T4 2024,Nacional
0.008818400111066743,0.0005961419494774268,T4 2024,Nacional
0.00882588275764648,0.0005969839960332653,T4 2024,Nacional
0.00883336540422622,0.0005978260425891038,T4 2024,Nacional
0.00883720784436176,0.0005982584448745344,T4 2024,Nacional
0.00887694676471091,0.0006027303948264875,T4 2024,Nacional
0.00888453052813632,0.0006035838203898372,T4 2024,Nacional
0.008944593934465566,0.0006103429508515678,T4 2024,Nacional
0.008984332854814713,0.0006148149008035208,T4 2024,Nacional
0.009024071775163862,0.0006192868507554739,T4 2024,Nacional
0.009084135181493109,0.0006260459812172045,T4 2024,Nacional
0.009144198587822356,0.000632805111678935,T4 2024,Nacional
0.009153096870241505,0.0006338064643399322,T4 2024,Nacional
0.009159500937134073,0.0006345271348156498,T4 2024,Nacional
0.00921956434346332,0.0006412862652773804,T4 2024,Nacional
0.009238338371143113,0.0006433989676719842,T4 2024,Nacional
0.009382193936919334,0.0006595875023581042,T4 2024,Nacional
0.009421932857268483,0.0006640594523100573,T4 2024,Nacional
0.009577888738910136,0.0006816096748950333,T4 2024,Nacional
0.00973384462055179,0.0006991598974800095,T4 2024,Nacional
0.009799064986010316,0.0007064993573248178,T4 2024,Nacional
0.009864285351468842,0.0007138388171696263,T4 2024,Nacional
